180808_FL-10.txt;58;56;49;59;55;57
180808_FL-1.txt;5;3;1;2;4;12
180808_FL-2.txt;11;6;9;7;10;8
180808_FL-3.txt;17;18;14;16;13;15
180808_FL-4.txt;24;23;21;20;19;22
180808_FL-5.txt;29;30;26;27;25;28
180808_FL-6.txt;42;36;34;31;32;33
180808_FL-7.txt;38;40;41;37;35;39
180808_FL-8.txt;52;53;43;48;50;46
180808_FL-9.txt;44;60;47;54;45;51
