180802_10.txt;30;25;17;20;8;4
180802_1.txt;31;32;35;34;33;39
180802_2.txt;43;47;48;52;56;60
180802_3.txt;38;46;55;42;51;59
180802_4.txt;37;41;45;50;54;48
180802_5.txt;36;40;49;44;53;57
180802_6.txt;26;21;9;13;5;1
180802_7.txt;27;22;14;18;10;6
180802_8.txt;28;2;15;23;11;7
180802_9.txt;29;24;19;3;16;12
